assists_diff,CC_diff,visionScore_diff,towerKills_diff,dragonKills_diff,won?,goldSpent,totalDamageDealtToChampions,deaths,baronKills,totalMinionsKilled,damage_per_death,damageDealtToObjectives,kills,totalHeal,win
-0.04,13.4,13.0,0.36,0.6,False,-461.27999999999884,292.08000000000175,-1.1600000000000001,-0.03999999999999998,4.840000000000003,1754.556486707737,-6162.316666666668,-2.3833333333333337,-4396.95,0.0
-1.68,2.16,-7.28,-1.8,-0.28,False,-1296.6893865628035,-2599.15988315482,1.4792599805258027,-0.18286270691333983,-20.424148003894835,-174.23007770007735,-1774.7199999999984,-1.48,-1629.4,0.08000000000000007
2.2,-2.28,-6.28,-1.08,-0.8,True,65.24474393531091,-3955.9272237196765,-1.5196765498652285,-0.039353099730458224,-27.083018867924523,-594.1799806014092,-3481.142857142857,-1.4380952380952383,-2858.3428571428567,-0.19047619047619047
4.84,-7.6,-6.2,-1.72,-0.64,False,-151.52833723653384,-4247.681030444966,2.089929742388758,-0.007494145199063246,-34.325058548009366,-38.31680957930985,2066.0666666666666,0.5666666666666673,-120.98333333333358,0.08333333333333343
-1.68,11.76,11.84,0.8,0.8,False,1015.8270270270268,299.3196911196901,1.3490347490347494,0.12200772200772197,-7.768339768339764,-1234.4699521589523,-2154.7199999999993,-0.9199999999999999,530.0000000000009,-1.1102230246251565e-16
3.0,9.04,6.08,1.08,0.16,True,-126.46273546273551,106.10974610974517,-0.9287469287469303,0.19656019656019658,-4.791154791154781,634.7483088023082,2511.84,-2.119999999999999,-1854.12,-0.040000000000000036
2.48,-1.64,2.68,-0.36,0.32,False,-1278.0821860659144,-3185.2849395077174,0.49103045473508544,-0.4159365874009178,1.5652899457655423,1887.3986830629688,1524.8666666666686,-4.142857142857142,-1142.361904761905,-0.08571428571428569
0.68,7.04,0.6,1.32,0.6,True,1500.6399999999994,4168.360000000001,-0.39999999999999947,0.040000000000000036,29.64,1398.7682696007696,3796.0166666666673,0.16666666666666696,-426.1166666666677,-0.08333333333333343
0.16,-0.68,7.52,0.52,0.68,False,469.356265356264,-302.7338247338266,2.2612612612612617,-0.6961506961506962,23.08271908271908,-590.1964239926738,-512.7666666666664,-0.6833333333333336,-1320.0499999999993,-0.1833333333333333
-2.16,-2.04,-6.12,0.36,-0.32,True,401.6081277213352,3060.2699564586346,-1.8601838413159166,-0.23028543783260763,6.992743105950652,-1899.1107275132272,-7322.616666666667,-2.416666666666667,-3048.4000000000005,0.2500000000000001
1.32,10.6,0.64,-0.24,-0.72,True,169.91428571428514,3241.4285714285725,1.4799999999999995,0.24,-20.177142857142854,1793.6299563663847,662.0285714285728,1.7333333333333334,-4214.8476190476185,0.009523809523809601
-4.96,4.76,-8.52,-0.48,0.28,True,984.8000000000011,3619.4799999999996,-0.5199999999999996,-0.20000000000000007,43.31999999999999,-2141.2437208624715,1070.3500000000004,-1.7500000000000009,-1205.6000000000004,-0.1499999999999999
1.12,7.28,-8.12,1.2,0.24,False,535.6739631336404,6094.55414746544,1.185483870967742,0.06912442396313362,3.0610599078340925,-421.2857936507944,-413.65000000000055,0.34999999999999964,-2869.683333333332,0.016666666666666663
7.16,0.48,-11.0,2.12,0.2,True,2138.2861016949155,8746.559322033898,0.42983050847457616,0.16745762711864406,-0.8250847457627088,-1206.1952014651997,5806.7666666666655,4.466666666666667,-58.51666666666824,0.2333333333333334
-0.36,-0.84,10.44,-0.68,-0.8,False,473.6141923436044,-2240.063678804856,-1.0259570494864612,0.23043884220354807,19.304575163398695,49.847572150072665,-1344.449999999999,1.0500000000000007,-3279.1500000000005,-0.22499999999999995
5.56,1.28,-1.84,-0.76,-0.48,True,1312.6799999999985,1873.7999999999975,1.6000000000000005,0.19999999999999998,-63.96000000000001,-1647.0659039342222,-7479.733333333335,0.7333333333333325,-5820.942857142856,-0.03809523809523807
-1.28,0.32,-13.36,-0.36,0.28,False,1368.3870967741932,1009.1456500488748,-0.3255131964809381,0.5923753665689149,19.678396871945253,-1738.422582070707,4314.3,0.15000000000000036,169.34999999999945,-0.04999999999999993
1.2,-1.76,-3.24,-1.0,-0.88,False,-607.3999999999996,-2929.5599999999977,-0.47999999999999954,-0.15999999999999998,-36.60000000000001,797.4139375901877,5397.150000000001,-1.5500000000000007,1197.2749999999987,0.125
-3.52,-6.68,5.56,0.6,0.44,False,-1379.5999999999985,-3297.16,-0.6799999999999997,0.03999999999999998,6.920000000000002,-26.932802822178473,3383.625,-5.1,-819.75,-0.4000000000000001
0.12,-1.28,-11.2,1.04,-0.2,True,402.63483870967866,4527.907096774194,0.5780645161290323,-0.09419354838709679,10.193548387096769,-2606.810845959596,2058.925,-2.325,3902.2999999999997,1.1102230246251565e-16
-2.52,0.44,1.12,-1.92,-0.52,True,-778.8611925708701,162.62463343108175,-1.8367546432062571,-0.0635386119257087,26.492668621700872,-179.77724025973976,9888.516666666668,2.333333333333333,10491.300000000001,0.1833333333333333
-0.24,1.84,0.48,-1.32,-0.48,False,-1238.0054054054053,-1359.660540540539,-0.8637837837837843,-0.2908108108108108,-11.680000000000007,-743.2988445681303,902.0380952380965,-0.6666666666666652,1474.523809523811,0.10476190476190478
2.84,9.76,-8.64,0.6,-0.32,True,1657.3354838709674,3731.112258064515,0.580645161290323,-0.061935483870967756,10.032258064516128,-2063.6921681804038,-2841.1238095238095,1.6952380952380945,2537.723809523811,-0.06666666666666665
-2.44,-2.44,6.2,-1.32,0.24,False,-1319.484848484848,-2166.193939393939,-1.2387878787878792,0.018181818181818188,-5.293333333333322,-1740.141593234452,1824.406271777003,0.4596980255516838,2127.3275261324043,-0.1874564459930313
1.24,1.72,-1.68,1.96,-0.04,True,2021.12,8208.479999999998,0.20000000000000018,0.12,43.56,2488.9977022977027,4036.7200000000007,0.47999999999999865,-2137.4800000000005,0.32
-4.88,-1.88,9.8,-0.56,0.0,True,1968.5846153846142,5292.324786324787,2.338461538461538,0.16923076923076924,19.613675213675222,850.3470591630589,1163.9599999999991,1.1999999999999993,-705.3199999999988,0.040000000000000036
-6.36,4.76,6.92,0.44,0.6,False,10.437288135593917,-895.3966101694896,1.9098305084745757,0.14508474576271188,6.972203389830511,-1314.8620337995335,-2139.499999999999,-0.9833333333333334,-3470.5499999999997,0.08333333333333331
-3.12,-13.4,5.16,0.6,0.8,True,-1028.29677419355,-2873.6529032258077,0.3341935483870966,0.04,9.609032258064516,-206.51740724553292,1103.65,2.325,-829.6750000000002,0.35000000000000003
-2.36,-4.92,7.6,0.08,0.36,True,-1135.800000000001,-1136.1599999999999,-1.0399999999999991,0.19999999999999998,19.440000000000005,-408.71108745751553,-1691.333333333333,2.7142857142857144,2338.9047619047615,0.21904761904761905
3.4,3.8,-4.28,-2.76,-1.88,False,-1494.8680008085703,-1153.4000404285434,0.6397816858702239,-0.030927835051546393,-44.094804932282194,281.45889987789997,-946.4800000000005,-2.4000000000000012,-2037.4400000000005,-0.040000000000000036
-4.36,-11.4,10.24,0.0,0.64,True,-277.56326530612205,-657.6685714285722,-1.6310204081632653,0.16,58.20163265306123,-643.675106242963,525.9714285714281,0.8666666666666671,-892.3333333333339,0.16190476190476188
0.6,5.68,1.52,-0.4,-0.28,True,-274.7508239947274,2674.2392880685584,-1.2814765985497694,-0.2564271588661833,-26.036255767963098,651.0838571151062,855.3833333333323,-1.1000000000000005,31.749999999999545,-0.20000000000000007
2.92,-3.48,2.72,-0.36,-0.32,False,1516.465298142717,862.5855327468234,3.9657869012707723,0.06647116324535679,-24.653958944281527,-486.3268416768419,-1011.116666666667,1.783333333333334,-61.983333333332666,-0.15000000000000008
-4.48,-9.72,-0.96,-0.52,0.16,True,-1832.8089252042746,-2412.726587052168,-0.9849151477058458,0.1244500314267756,2.0276555625392803,-1598.8976666666672,-3298.7199999999993,1.08,-4560.200000000002,-0.08000000000000007
1.04,5.12,6.64,2.04,0.92,True,-415.0845771144268,-396.43428689883876,1.8805970149253728,0.45460199004975127,-4.296434494195694,-936.3769967532471,-4380.275,2.4250000000000007,-256.34999999999854,0.32499999999999996
0.48,-13.04,-6.12,-0.96,-0.36,False,-2309.324324324325,-8174.45945945946,-0.48648648648648685,-0.2702702702702703,-19.999999999999993,475.1002066356846,1056.875000000001,1.0250000000000004,-1962.0749999999998,0.050000000000000044
-6.56,-8.84,9.2,-0.88,0.64,True,-3740.035897435897,-11386.834188034187,-2.500854700854701,-0.14871794871794872,33.85982905982905,2446.685436507938,7857.849999999999,-0.5833333333333339,1813.5833333333321,0.08333333333333326
1.16,0.52,5.64,-0.52,0.88,True,-3714.966220971147,-9763.327938071781,-2.621393384940183,0.1963406052076003,-25.95988740323716,250.94928571428636,523.3166666666648,-0.21666666666666679,-1378.7833333333328,0.18333333333333335
4.32,1.72,-6.52,0.56,-0.2,False,-45.61995597945679,4125.184886280262,-0.16727806309611282,-0.029347028613352893,-5.8899486426999275,-590.2623448773447,-699.5238095238096,2.095238095238094,3918.247619047619,-0.07619047619047614
-0.92,-3.32,-6.76,-0.72,-0.48,False,1091.7005128205128,839.7651282051302,0.505641025641026,-0.09435897435897436,1.7815384615384602,-256.6939854061284,-1342.0571428571427,-0.704761904761904,563.6190476190477,0.019047619047619035
6.56,-4.0,-9.44,-0.04,-0.76,True,2838.2453201970457,5855.685714285715,2.440394088669951,-0.10344827586206896,-15.156650246305418,-386.68506791819254,-450.8499999999997,-3.2750000000000004,443.99999999999955,-0.325
-4.56,-11.88,0.48,0.2,-0.08,True,-1620.3999999999996,-1574.1599999999999,-1.6399999999999997,0.0,-11.36,-411.57889821289837,-5150.44,3.1999999999999993,-1995.3599999999997,-0.1600000000000001
3.96,20.52,8.12,0.0,-0.2,True,-823.1200000000008,-1101.5200000000004,-1.6400000000000006,0.04000000000000001,-39.44,534.6314045214044,2839.9833333333327,2.1833333333333327,2156.55,-0.11666666666666664
-3.28,-2.2,-2.6,-0.04,0.32,True,-330.0,2196.4799999999996,-0.96,-0.16,23.24000000000001,206.93451377326437,3921.7666666666655,-2.55,-259.1999999999989,-0.03333333333333327
-2.88,-3.0,10.88,1.0,0.64,False,814.4400000000005,2894.4400000000023,1.3999999999999995,0.24,22.599999999999994,667.1606500166504,5118.4400000000005,1.5599999999999996,-1646.4399999999996,0.08000000000000007
-0.76,-2.44,5.12,0.2,-0.52,True,-2072.960000000001,-1876.5999999999985,-0.08000000000000007,0.08000000000000002,5.480000000000004,-92.07713408813515,1210.2399999999989,0.7600000000000016,-5569.44,0.27999999999999997
-1.52,0.2,-8.52,-1.2,-0.24,False,-125.74838709677533,-910.2412903225813,0.5058064516129033,-0.06967741935483868,-25.53806451612904,852.3644060260722,2145.800000000001,-1.200000000000001,-7349.933333333334,0.46666666666666656
0.8,0.8,-6.84,0.56,0.24,False,-1460.6482758620696,-2617.9765517241394,-1.237241379310345,0.05379310344827587,-15.038620689655176,1222.9021945987015,1234.7250000000004,1.6749999999999998,-3618.9000000000005,0.37499999999999994
-0.2,4.08,-4.56,-0.36,-0.04,True,-1422.3259259259248,-3629.8444444444467,1.854814814814815,-0.1748148148148148,-62.50074074074074,-316.76078088578015,1723.916666666666,2.9666666666666686,-2555.9333333333343,0.11666666666666675
-0.64,-1.96,5.12,0.4,0.44,True,-523.1469086783891,806.3403289846865,-0.2972206466250711,0.046511627906976744,11.920022688598976,1184.8924239649236,4608.5599999999995,1.160000000000001,-2442.1600000000003,-0.19999999999999996
0.32,-3.08,-4.24,-0.52,-0.44,True,-398.54545454545405,-7064.871794871793,2.0279720279720284,0.030303030303030304,-35.137529137529135,913.8116383616384,3286.2400000000002,1.6399999999999997,-534.9199999999983,-0.39999999999999997
-6.72,-11.88,3.52,0.08,0.4,True,-1652.0794871794878,-5618.733333333334,-2.189743589743591,0.038461538461538464,22.425641025641028,836.9981260406266,3462.616666666667,-0.9000000000000004,-485.3000000000002,0.0
-1.12,-5.76,-1.04,-0.8,-0.16,False,-1521.1886792452833,-5753.207547169811,-0.7358490566037741,-0.018867924528301883,-20.283018867924525,-1328.5284265271762,-812.3833333333332,-2.6333333333333337,954.7166666666672,-0.13333333333333336
-4.76,-3.8,1.2,-1.2,-0.76,False,-1753.2279449260586,-7120.353391126973,0.31259561448240714,0.06272310045894952,-24.014278429372766,-61.959801263552436,683.6999999999989,-1.3999999999999995,671.6000000000004,0.03333333333333338
1.04,11.28,-6.84,-2.08,-0.08,True,-1690.11941724385,-3736.192500597086,-0.3821351803200379,-0.1509433962264151,-24.997611655123002,-2296.6235257335247,1233.6166666666672,1.433333333333334,1705.7500000000005,0.05000000000000002
-4.88,-9.08,-0.16,-2.32,-1.28,False,-2313.739417989419,-3539.3194444444453,-0.3690476190476186,-0.1144179894179894,-2.054894179894177,-234.0614898989902,-5947.683333333333,-2.0,-2418.2000000000007,-0.48333333333333334
-1.84,-6.8,5.08,0.52,0.4,False,1822.4571428571435,1163.2285714285717,0.8742857142857146,0.0,6.194285714285712,628.3894782094126,609.7999999999993,2.8000000000000007,1750.916666666666,-0.06666666666666665
4.76,-2.52,-8.44,0.8,-0.4,False,2446.193939393939,3563.3090909090915,0.5466666666666669,0.008484848484848484,-18.943030303030298,725.7201738473168,-1656.1619047619042,-3.58095238095238,-794.8190476190475,-0.019047619047619202
6.76,0.64,-10.2,-1.52,-0.64,True,2295.516363636363,12604.031515151515,2.24,-0.08848484848484847,10.13575757575758,638.606405261406,3079.1499999999996,-4.1,-1928.0,0.17499999999999993
2.92,19.2,3.6,-0.04,-0.32,False,324.48888888888905,2187.528042328042,0.7640211640211643,0.02328042328042329,1.5132275132275197,690.8526169597599,-660.7047619047626,4.038095238095238,40.1047619047622,0.26666666666666655
0.92,13.84,10.8,1.48,1.16,True,206.62608695652216,1397.1495652173926,-2.2565217391304344,-0.0034782608695652154,-10.523478260869567,-539.6573809523807,-839.7200000000003,1.48,1908.2799999999997,0.040000000000000036
-0.4,-0.72,-12.12,-2.32,-0.76,False,547.4880952380954,2759.1309523809523,2.7142857142857144,0.04166666666666666,6.886904761904773,-214.16516169016177,2783.7000000000016,2.4000000000000004,-311.8666666666659,-0.24999999999999994
-7.48,-10.96,-3.64,-0.72,-0.64,True,-1682.9573502722324,-5178.518148820327,-0.700090744101634,-1.0680580762250453,-3.916969147005446,-932.8944145536998,3318.561904761904,0.20952380952380878,3678.247619047618,-0.17142857142857137
2.72,-3.12,-4.08,-1.0,-0.88,False,742.0724980299456,2130.5492513790396,3.2111899133175728,-0.004728132387706849,9.14184397163121,-79.81155569298426,4532.990476190476,0.961904761904762,783.914285714286,-0.0666666666666666
2.84,0.24,-6.24,0.8,0.2,True,1524.7999999999993,-42.720000000001164,0.5599999999999996,0.08000000000000002,-11.11999999999999,392.7675788100787,-2005.6333333333341,0.5333333333333323,-2140.1833333333325,-0.15000000000000002
-2.4,0.48,5.36,-1.28,-0.68,False,-1873.565517241379,-4728.7751724137925,-2.08,-0.035862068965517246,-7.336551724137934,-450.3790573968504,1659.6285714285723,0.7714285714285714,2143.190476190477,0.31428571428571417
-3.72,-12.48,4.8,0.12,0.52,False,-957.2592592592591,-4725.62962962963,-1.851851851851852,-0.07407407407407407,18.777777777777786,716.3158412698422,809.1200000000008,1.4800000000000004,900.8800000000001,0.039999999999999925
-0.56,-11.64,-2.08,1.36,0.28,True,1542.3999999999996,6464.32,-1.08,0.36,68.68,-1042.1822886002888,-6199.200000000003,0.15999999999999925,-3124.4799999999996,-5.551115123125783e-17
-3.44,-1.44,2.04,1.0,0.08,True,-1059.800000000001,-1630.5999999999985,-0.8399999999999999,0.0,-18.319999999999993,-361.1735563973066,3280.033333333332,-0.4666666666666659,1435.5166666666682,-0.06666666666666665
-3.0,1.92,7.84,2.32,1.0,False,1327.2000000000007,2657.600000000002,-1.5600000000000005,0.24,41.959999999999994,-414.83492352092344,-3405.120000000001,1.2000000000000002,-1892.5200000000013,-0.04000000000000015
-1.2,-5.44,-10.4,-0.56,-0.52,True,154.11708482676113,-3616.0716845878123,-0.32974910394265233,-0.27837514934289126,-28.084826762246117,277.2204132733127,182.46666666666715,0.9904761904761914,-407.70476190476256,-0.05714285714285705
-0.68,-1.36,-6.68,-0.4,-0.16,False,379.15999999999985,-930.9199999999983,-0.6399999999999997,-0.32,14.679999999999993,-1520.2168650793647,-2946.583333333334,0.21666666666666679,-1207.6500000000015,-0.04999999999999993
-4.88,1.2,-4.16,-0.72,-0.12,False,-1648.3999999999996,-2727.4400000000005,-2.16,-0.24,5.0800000000000125,-2125.903448773449,500.6833333333334,-0.2499999999999991,-3741.183333333334,-0.11666666666666675
-0.56,-3.88,3.32,0.08,-0.48,False,1132.9599999999991,2213.3199999999997,1.3999999999999995,0.2,13.36,-17.91377489177603,2315.040000000001,-3.3599999999999985,-3354.3600000000006,-0.2400000000000001
1.8,8.24,6.24,-0.2,-0.24,True,-534.0,-3021.079999999998,-1.92,0.20000000000000007,-34.0,450.5216399967135,-1075.0,-1.8666666666666671,564.5666666666657,0.08333333333333337
4.04,2.24,-8.44,-1.16,-0.8,True,1713.994074074075,5203.47111111111,1.5644444444444447,-0.2874074074074074,-46.0725925925926,1092.6821344211348,6627.919999999999,-2.5199999999999996,1529.3199999999997,-0.040000000000000036
3.76,-2.84,-14.96,0.6,-0.36,True,2380.488888888889,7258.090370370372,1.6118518518518519,-0.059259259259259234,24.133333333333326,-1822.6042860842854,-6129.833333333333,1.083333333333333,-420.8333333333321,-0.14999999999999997
3.52,-5.0,-6.16,-1.24,-0.8,True,840.0,1635.4000000000015,1.0,-0.15999999999999998,0.5200000000000102,81.57333208458203,-646.6499999999996,1.9749999999999996,-2765.8,-0.025000000000000022
-0.48,4.16,8.92,1.88,0.76,True,1199.3999999999996,7917.639999999999,-0.8399999999999999,0.19999999999999998,51.0,1442.0834034219756,2492.7619047619064,-0.14285714285714235,2117.228571428569,-0.20000000000000018
-5.32,-3.8,12.64,1.04,0.48,False,1502.3999999999996,-1729.3999999999978,-0.5199999999999996,0.08000000000000002,31.440000000000005,-42.3758995633998,-4553.449999999999,-2.166666666666667,-2285.0333333333347,-0.3166666666666667
0.84,-3.44,-12.24,0.24,-0.36,True,175.21787234042495,-5038.977872340427,-1.32595744680851,0.04851063829787233,-62.20170212765957,-773.8639184889189,-3933.0,-3.2,-2825.622222222222,-0.1555555555555556
0.36,0.4,-1.04,0.0,0.08,False,67.46285714285841,2673.4628571428566,0.2857142857142865,0.03428571428571428,2.0,-1048.9798529512823,1211.7619047619055,-2.0761904761904773,3156.8190476190466,0.16190476190476188
-3.0,-8.16,-12.08,-0.92,0.0,False,-809.4237037037037,-79.90666666666948,-1.8340740740740742,-0.18962962962962965,24.0,-1288.169674168424,-5397.0999999999985,-1.6499999999999995,-47.13333333333412,-0.1333333333333333
12.04,19.88,-6.92,-2.6,-1.4,False,1701.3866666666654,7138.47111111111,2.5896296296296297,-0.24888888888888888,-48.391111111111115,537.9251785080769,-1134.276190476191,1.2857142857142865,-2103.580952380953,0.038095238095238126
-3.28,-5.56,5.8,0.88,0.44,True,-675.6800000000003,-2429.119999999999,0.35999999999999943,0.08000000000000002,39.599999999999994,121.00235199985127,-4121.166666666668,0.8999999999999995,1567.9000000000015,0.050000000000000044
-4.2,-10.72,-12.56,0.96,-0.24,True,1390.6800000000003,6585.399999999998,-0.40000000000000036,-0.12,63.68000000000001,1347.6208839091196,550.8000000000011,-0.583333333333333,4129.633333333334,-0.25
-2.64,-2.92,0.64,-2.08,-0.52,False,-2507.5999999999995,-4669.640000000001,-1.88,-0.32000000000000006,-55.31999999999999,-1238.164771825397,10162.75,0.5250000000000004,3064.0249999999996,-0.1250000000000001
1.4,-6.44,-1.16,-1.24,-0.6,False,427.9200000000001,-1004.4000000000015,0.5600000000000005,-0.12,-21.960000000000008,-331.54219729344777,2582.499999999999,-2.1999999999999993,2934.800000000001,-0.3166666666666668
0.88,2.84,6.04,1.32,0.48,False,205.27999999999884,2649.4000000000015,-0.5599999999999996,0.08000000000000002,-37.32000000000001,1514.1991822991813,6290.083333333333,1.333333333333333,-1315.1833333333325,0.03333333333333338
-1.48,1.56,2.92,-0.68,-0.12,True,-530.1599999999999,581.1599999999999,-2.5600000000000005,0.03999999999999998,16.39999999999999,1123.0990744969313,1934.2000000000007,0.9238095238095232,-1512.5047619047614,0.2761904761904762
-2.24,-7.24,7.68,0.48,0.44,False,-950.6000000000004,-513.6800000000003,-1.2400000000000002,-0.08000000000000002,-0.35999999999999943,260.91790187590186,2235.3599999999997,-2.120000000000001,-2184.8,0.03999999999999998
-6.16,-4.52,0.96,0.44,0.52,True,-423.3682758620689,-392.1875862068973,-0.27172413793103445,0.07862068965517241,63.33241379310344,-355.504776566027,864.7666666666664,0.36666666666666625,1431.916666666667,0.10000000000000003
1.24,5.52,9.0,-0.36,0.16,False,-1631.2399999999998,-8009.880000000001,0.4800000000000004,0.12,-29.08,-1786.3552990342996,2402.039999999999,2.1999999999999993,-2923.3599999999997,0.20000000000000007
-3.28,-2.28,11.92,0.68,0.88,False,-2898.2835978835974,-6821.865608465607,-1.3481481481481472,0.02539682539682539,15.403174603174605,-2137.1453250083246,3722.16,2.3999999999999986,883.2399999999989,0.040000000000000036
-3.6,-14.28,-4.04,0.56,0.08,False,-1025.7515813686023,-4273.642898217364,-3.1109833237492808,0.11040828062104657,46.646348476135714,-684.6472023809515,-308.09999999999945,-0.716666666666665,1593.4499999999998,-0.16666666666666674
-3.36,13.6,3.48,0.28,0.8,True,-1383.0581818181818,-4136.058181818182,-0.49818181818181895,0.16363636363636364,-3.3127272727272725,657.6452417027413,-1550.5166666666664,-4.4833333333333325,-2440.9500000000007,-0.01666666666666672
2.52,5.28,-2.08,-1.4,-0.56,True,-142.53544973545104,-330.4613756613762,0.08994708994708933,-0.13756613756613756,-26.023280423280433,1214.6529870129857,980.7499999999995,-0.583333333333333,-1346.0,0.14999999999999997
-10.96,-13.04,8.2,0.12,0.36,True,-3847.376050420169,-12671.855042016805,-3.413865546218487,0.054621848739495785,-12.533613445378144,1738.9102573616856,1938.028571428571,-3.209523809523809,-1061.4095238095242,0.1904761904761904
-7.96,-0.68,11.24,0.76,0.96,False,-1212.2169312169317,-5840.734391534392,-1.9904761904761896,0.14814814814814814,26.573544973544976,573.7709456515709,723.5499999999997,0.5500000000000007,1898.625,0.17499999999999993
-3.04,2.12,-2.44,1.6,0.76,True,1693.1200000000008,9297.64,0.040000000000000036,0.24,78.07999999999998,-1027.9182611832612,-2536.9833333333327,-6.249999999999998,-3554.833333333334,-0.10000000000000003
-2.56,7.68,10.48,3.24,0.72,False,825.5,2315.1538461538476,1.0384615384615383,0.4230769230769231,9.961538461538467,-929.5360988725324,-13252.050000000001,0.3000000000000007,-4013.0750000000007,-0.024999999999999967
-1.6,-6.32,-2.52,-0.84,0.04,False,-1036.039999999999,-3452.92,-0.96,-0.08000000000000002,-71.4,818.6257469514612,5.466666666667152,-0.9523809523809517,2699.4666666666653,-0.03809523809523807
6.04,5.2,8.68,1.24,-0.28,True,832.705128205127,2676.5,1.0589743589743588,0.2871794871794872,-32.16666666666667,1097.6209063951915,6516.428571428572,0.028571428571427582,2399.2380952380954,-0.04761904761904767
-5.12,-4.92,-16.2,-1.04,-0.04,False,-884.272030651342,-4091.9118773946357,-0.5530012771392077,-0.14176245210727972,18.298850574712645,2127.7347089947098,-2390.416666666668,0.14999999999999858,4332.666666666667,0.01666666666666672
-3.08,-4.2,-0.44,-0.88,0.04,True,-305.55384615384537,-2424.8205128205136,-0.2964102564102564,-0.2974358974358975,31.184615384615384,852.7106861888105,-2262.1499999999996,-1.0250000000000004,3874.675,-0.2250000000000001
-0.08,3.32,-9.24,1.88,0.08,False,1560.6344827586217,7276.674482758619,0.07172413793103427,0.3227586206896552,9.65517241379311,1022.3562616550116,-5038.9,-2.666666666666667,139.98333333333449,-0.26666666666666666
-2.24,4.12,13.2,1.2,0.0,False,-270.88275862068986,1084.2965517241391,0.44413793103448285,0.026206896551724146,-28.12827586206896,229.005041070041,1236.6799999999994,-0.2400000000000002,-556.1200000000008,0.07999999999999996
-5.68,-5.32,7.0,1.8,0.76,False,-441.1704918032792,948.8006557377048,-0.9363934426229505,0.16,36.26819672131148,-98.05895012395013,451.31666666666706,2.750000000000001,718.8666666666663,-0.10000000000000009
-1.4,-2.96,13.04,1.52,0.44,False,360.52000000000044,3563.920000000002,0.7999999999999998,0.07999999999999999,6.1200000000000045,-436.93171462796454,-1020.0333333333328,-0.2666666666666666,-3142.250000000001,0.050000000000000155
-7.6,-7.72,5.36,0.28,0.6,False,-661.1999999999989,2525.4799999999996,-1.5599999999999996,0.12,39.67999999999999,-369.6555241425244,-722.0800000000004,0.8000000000000025,-810.4400000000005,-0.07999999999999996
3.32,1.72,0.92,-1.68,-0.36,True,-1063.3199999999997,1775.760000000002,0.40000000000000036,-0.07999999999999999,-25.64,684.7416960143973,863.8000000000002,-2.166666666666666,-1084.85,-0.1333333333333333
-1.04,-2.44,6.52,0.84,0.4,True,-2043.800000000001,-8807.674285714285,-1.7085714285714282,0.09142857142857143,2.4457142857142884,583.9267367898988,-1621.250000000001,-0.8833333333333311,-378.71666666666624,0.0
2.52,-1.6,3.88,-0.48,-0.44,False,695.0799999999999,-741.7199999999975,1.4400000000000004,-0.040000000000000036,-64.64,-540.9962330343942,-1202.4666666666672,-2.5666666666666655,-2370.2666666666655,-0.11666666666666659
-6.0,-4.0,-0.88,-0.36,0.72,False,-894.1771428571428,1959.7028571428564,-1.314285714285714,-0.13714285714285712,58.462857142857146,-619.4996708846702,-4569.633333333333,-1.3500000000000014,-2260.616666666666,-0.16666666666666663
4.32,8.2,-11.6,-0.52,-0.48,False,2764.199999999999,10168.079999999998,2.5999999999999996,-0.24,12.64,-549.6735786618824,4339.333333333333,0.6833333333333336,-708.1999999999998,-0.10000000000000003
-0.92,-0.04,-7.48,1.44,0.24,False,1239.08,2523.08,0.4400000000000004,0.12,27.320000000000007,-1301.7253356167648,1253.3142857142875,-1.8666666666666671,1347.666666666667,-0.04761904761904756
-1.12,-14.56,10.72,0.6,0.32,True,-486.39999999999964,-1495.6399999999994,1.6000000000000005,0.0,-21.879999999999995,-897.5378493728485,-1251.333333333333,2.666666666666667,-3036.2666666666664,-0.16666666666666669
-2.36,0.04,0.0,0.6,0.24,False,39.04000000000087,-963.5362962962972,-0.228148148148148,-0.09037037037037032,5.420740740740754,-669.251178026766,-4621.866666666668,-1.5333333333333332,-1737.083333333334,-0.0666666666666666
-2.28,-1.76,2.32,1.4,0.72,False,866.7200000000012,1926.199999999997,-1.04,0.24000000000000002,18.080000000000013,-917.4178652828659,170.84999999999945,0.34999999999999964,1073.4833333333327,0.08333333333333331
-2.04,-8.28,8.64,0.8,0.24,False,-402.2074074074062,-3284.7718518518486,-0.9896296296296292,0.08740740740740738,7.355555555555554,-758.3914141414134,-3231.2400000000007,-0.3200000000000003,1386.4399999999987,-1.1102230246251565e-16
5.32,7.4,-12.88,-0.6,-1.2,True,1044.2622222222235,2750.6859259259254,2.1140740740740736,-0.13037037037037036,-44.968888888888884,-83.30773262032108,599.8799999999983,1.6799999999999997,3945.6799999999985,0.19999999999999996
2.28,8.32,-4.76,-0.32,-0.16,True,953.3999999999996,4310.360000000001,1.3600000000000003,-0.07999999999999999,-13.599999999999994,2782.5972629453886,-848.4000000000005,-1.0250000000000004,-3221.925,-0.025000000000000022
-1.28,2.88,9.6,1.8,1.08,True,249.95999999999913,-1059.3151515151512,-1.5769696969696971,0.1733333333333333,14.012121212121215,257.3299523809528,3285.4000000000024,1.2799999999999994,931.2000000000007,0.2400000000000001
-0.08,-0.32,-0.8,1.36,0.96,False,1617.119999999999,2179.2800000000007,-0.7999999999999998,0.27999999999999997,25.120000000000005,465.19383886946434,-5129.149999999998,-1.8250000000000002,1482.6749999999993,0.07500000000000007
