CC_diff,assists_diff,baronKills,damageDealtToObjectives,damage_per_death,deaths,dragonKills_diff,goldSpent,kills,totalDamageDealtToChampions,totalHeal,totalMinionsKilled,towerKills_diff,visionScore_diff,win,won?
14.6,3.28,-0.15999999999999998,6948.161904761904,-171.0289435432278,0.0,-0.24,-894.0,-0.22857142857142865,582.7999999999993,469.49523809523816,-55.599999999999994,-1.28,-2.76,-0.0761904761904762,False
3.2,-0.84,0.0,499.0,2264.113247354496,1.0,0.12,517.039999999999,-1.3499999999999988,1845.7999999999993,-376.3833333333332,20.08,-0.64,-3.96,-0.06666666666666676,False
0.96,-0.4,0.181981981981982,-124.15238095238146,386.17837731051986,1.6306306306306304,-0.28,-75.75975975975962,0.6380952380952376,274.59879879879736,885.1714285714279,22.944144144144147,-1.84,-4.72,-0.3333333333333333,False
-1.68,0.28,0.42436279377689506,-8062.575000000001,218.21627705627816,-2.831843760344257,0.76,1542.7725918570013,-5.625,3691.9761668321753,-4758.6,-14.421714664018538,2.64,1.76,-0.025000000000000022,True
9.68,0.88,0.22023809523809526,352.9333333333361,106.01435185185119,-2.7321428571428568,0.96,1746.833333333334,1.2166666666666668,5191.3214285714275,551.1833333333343,-14.113095238095227,2.76,4.92,-0.050000000000000044,True
0.76,-1.28,0.24000000000000002,-2819.333333333335,-1627.7282795907777,-0.4400000000000004,1.2,2215.0,1.9333333333333336,4946.6,-184.76666666666642,54.44,1.32,1.24,-0.21666666666666667,True
-6.76,0.24,-0.08000000000000002,-4948.399999999999,-590.1636508399001,-0.7599999999999998,-0.28,-647.7199999999993,0.13333333333333108,-1179.8399999999965,-1068.633333333335,43.64,-1.6,-0.24,0.04999999999999993,True
-7.64,-1.72,0.08000000000000002,-2602.666666666668,-1352.5498909423927,1.7999999999999998,0.72,-1274.840000000001,-0.016666666666666607,-3890.24,-1914.9833333333327,21.24000000000001,-0.8,1.72,0.14999999999999997,True
0.0,-1.56,0.0,-5035.933333333334,-820.0055769230758,-0.1200000000000001,0.56,1667.7200000000012,-3.2666666666666684,2498.7199999999993,-3342.5499999999993,4.840000000000003,-0.28,6.28,-0.01666666666666672,True
6.88,5.0,0.015304461087593618,425.2952380952379,184.79833856619462,3.1074568544448073,-0.32,2523.9778573754484,1.314285714285715,920.0123738196053,486.4761904761899,-2.4138717030283345,0.92,2.52,-0.08571428571428569,True
-1.76,-5.64,0.015350877192982455,2310.9199999999996,174.30995815295728,0.17616959064327453,1.12,-1135.9926900584796,0.07999999999999918,-7361.599415204677,3028.6400000000003,11.668128654970758,1.08,2.0,-0.08000000000000007,False
0.6,5.36,0.0,609.0799999999998,-384.8200856920844,-0.8387096774193541,-0.12,480.032258064517,-1.6000000000000005,-2482.8709677419374,854.2799999999997,1.0967741935483843,-0.72,-0.64,0.1999999999999999,True
6.76,9.24,-0.037037037037037035,-166.6500000000001,646.5951519314017,0.5925925925925926,-0.64,1646.1851851851861,2.2333333333333334,5720.296296296296,330.1666666666674,-6.037037037037031,-0.32,-4.04,-0.15000000000000002,True
-4.0,2.6,-0.07999999999999999,1751.8399999999992,487.1986132201123,2.04,-0.04,2079.8,-2.1599999999999993,4380.280000000001,-2359.28,6.200000000000003,0.2,-2.64,0.15999999999999992,False
-4.8,2.08,-0.04,1313.3333333333335,751.600580144257,-0.08000000000000007,0.16,1456.3999999999996,1.583333333333333,5154.639999999999,539.5333333333338,30.92,-0.24,2.12,0.18333333333333335,True
-11.2,-2.16,-0.04000000000000001,1288.04,314.0798303918323,0.1200000000000001,-0.28,-828.1999999999989,-3.799999999999999,-2031.0,-3266.8,-12.280000000000001,-0.32,0.56,-0.16000000000000003,False
5.84,6.16,0.04774193548387097,-941.4399999999996,1328.5220816960814,1.4593548387096762,0.16,3097.2632258064514,1.799999999999999,6686.038709677419,1363.4399999999996,11.161290322580644,1.28,-1.32,-0.040000000000000036,False
3.32,-0.32,0.04000000000000001,3827.24,1524.1686139416147,-2.7600000000000007,0.36,-834.6399999999994,1.5999999999999996,-3482.6399999999994,59.039999999999054,15.119999999999997,-0.76,-0.04,0.23999999999999988,False
-9.44,1.72,0.07692307692307693,-1120.4000000000005,1036.693525132273,-0.384615384615385,-0.24,2144.8846153846152,-1.65,4036.5,-811.6166666666672,26.46153846153846,0.32,-5.36,0.06666666666666671,True
-15.56,-4.4,0.12,506.0,-1566.9434878454886,-0.3199999999999994,0.0,16.159999999999854,1.92,22.76000000000022,1427.7199999999998,28.480000000000004,0.68,-2.44,-0.15999999999999998,True
-2.6,0.32,-0.1948717948717949,842.2999999999993,-375.29911541889396,0.5025641025641026,-0.64,704.9630769230771,1.1500000000000004,-4833.43076923077,-1154.6999999999998,-32.53128205128206,-0.04,-5.88,-0.16666666666666657,True
-2.72,0.92,-0.03783783783783784,-3425.216666666668,530.1888155363149,1.3945945945945946,0.6,-36.29189189189128,0.7333333333333343,-293.5167567567569,-254.2499999999991,-5.378378378378372,0.2,1.4,-0.016666666666666663,False
3.92,-1.0,-0.12,3861.333333333333,355.56183002183116,-0.3600000000000003,-0.64,-1553.6800000000003,0.14999999999999947,-3508.4400000000005,2866.333333333333,-2.8400000000000034,-0.96,2.0,0.20000000000000007,False
-5.56,-0.88,-0.16000000000000003,-3694.2000000000007,-810.0636535098874,0.03999999999999915,-1.04,344.6800000000003,0.9199999999999999,-2694.920000000002,-3789.7999999999997,-6.800000000000011,-0.72,-0.28,0.07999999999999996,False
-0.48,5.52,0.3985185185185185,-2779.333333333332,655.1565361952871,0.7096296296296298,-0.04,1279.896296296296,-0.38333333333333286,4265.703703703704,-3091.9833333333327,-13.11555555555556,0.44,-1.16,0.08333333333333343,True
-0.76,2.96,0.0560909315542377,525.9500000000003,328.88570454599903,-4.258710155670868,0.48,483.8888065233514,1.7833333333333332,4510.261675315049,2856.583333333334,13.614776377563622,1.6,7.84,0.09999999999999987,True
-12.0,3.28,-0.02857142857142857,-1257.0166666666667,-22.402008778258278,0.5581881533101045,-0.52,-46.2466898954699,-1.033333333333334,-1194.4550522648096,1573.4999999999995,-8.922648083623692,-0.36,-4.12,-0.08333333333333331,False
-9.8,-5.24,0.06896551724137931,1839.3809523809523,785.2705459884023,-0.3103448275862064,0.16,-2841.551724137931,-2.0285714285714285,-9283.758620689656,2908.6857142857143,-25.86206896551724,-0.92,-1.24,0.009523809523809601,True
4.4,-4.32,-0.11428571428571428,3585.04,296.56293706293627,-3.1714285714285717,0.88,-2370.4285714285706,-0.1200000000000001,-3219.1428571428587,2312.32,-3.971428571428575,-0.32,3.44,0.07999999999999996,False
3.24,0.12,0.0,236.40000000000146,-1166.4250470640463,-0.1999999999999993,-0.76,1384.199999999999,-3.4000000000000004,2630.08,1395.1999999999998,44.440000000000005,-0.64,-0.72,-0.32,True
5.16,-5.2,0.05185185185185187,-1085.0666666666666,-873.024568579568,-2.365925925925926,0.48,-3291.76,2.783333333333333,-4390.093333333334,-1653.0833333333321,30.788148148148153,0.4,6.12,0.25000000000000006,True
0.92,-0.12,-0.08000000000000002,834.2499999999991,164.3769426406916,-1.5200000000000005,0.8,-246.36000000000058,2.333333333333333,-4757.359999999999,-560.0666666666657,-8.720000000000006,1.16,6.32,-0.08333333333333343,True
0.04,-4.12,0.1284848484848485,-658.2166666666662,1524.6870840978204,-1.3466666666666667,0.44,-857.7369696969708,-0.8000000000000007,-4676.392727272729,2525.216666666667,-14.68363636363636,0.44,5.08,0.1833333333333333,True
5.72,1.4,0.07999999999999996,2363.9999999999995,-652.247853535353,1.5999999999999996,0.04,-130.92000000000007,1.7500000000000013,3350.76,511.48333333333267,3.8799999999999955,0.48,2.16,-0.1833333333333333,True
0.2,1.92,0.020606060606060607,2596.8666666666677,-748.051484705772,-0.6533333333333333,0.2,1491.2193939393937,-0.19047619047619158,2614.94181818182,1158.3904761904764,-4.490909090909099,2.12,-4.28,-0.2666666666666666,False
6.52,-2.56,-0.18235294117647055,-3067.2000000000007,39.17716592049874,-0.17058823529411793,-0.76,-2543.9976470588235,-1.2000000000000002,-4715.657647058826,1099.488888888889,-3.995294117647063,-1.76,-12.2,-0.1777777777777778,False
-0.08,0.4,-0.006734006734006703,1236.3999999999987,-112.53433943833988,2.7878787878787876,1.08,2798.329966329966,-1.2800000000000002,3438.2188552188563,1090.6000000000013,9.494949494949495,2.68,9.68,-0.16000000000000003,False
-7.2,-1.84,0.29935483870967744,4632.983333333334,302.0911414184948,0.10451612903225804,0.64,-370.2193548387095,3.716666666666666,-1335.2516129032265,1799.3833333333332,-20.11354838709677,2.96,15.36,0.25,True
4.04,-0.16,0.14758620689655172,-830.7833333333324,91.41248426410311,1.3337931034482757,-0.56,1530.2551724137938,1.0000000000000009,6456.119999999999,29.00000000000091,26.83586206896552,-1.68,0.96,-0.06666666666666665,False
13.16,2.92,0.21939393939393942,-865.4952380952386,-241.93553451839216,-0.5612121212121215,-0.32,2219.8654545454547,-1.447619047619047,3917.4509090909105,-863.3999999999987,17.204848484848483,-1.04,0.08,0.161904761904762,False
2.16,0.04,-0.0013793103448276056,74.75,-226.81217967490056,-0.6689655172413786,-0.4,543.72275862069,0.049999999999998934,-2065.984827586206,617.3750000000009,2.022068965517235,-0.88,-1.24,0.22499999999999998,True
-6.92,-0.36,0.13793103448275862,-3876.5750000000007,-1856.4683600080493,-2.0344827586206895,0.72,-1184.7931034482754,-2.924999999999999,-6119.413793103449,-95.64999999999964,14.103448275862078,0.2,3.04,-0.07499999999999996,True
0.8,0.76,-0.12,-2143.2250000000004,1563.84031746032,-0.40000000000000036,0.2,254.47999999999956,-4.199999999999999,1379.3599999999988,-5993.099999999999,13.36,0.08,1.44,-0.12499999999999989,False
0.44,-0.52,0.07999999999999999,1489.6000000000004,-1327.1333321123307,1.7599999999999998,0.0,-628.3199999999997,-2.3200000000000003,260.5599999999995,32.8799999999992,5.839999999999989,-1.2,3.12,0.08000000000000007,True
7.2,0.36,-0.15483870967741936,-145.8800000000001,-69.7805477855486,3.3780645161290312,-0.2,58.975483870968674,-1.1199999999999992,-3969.747096774194,1519.2799999999997,-35.26451612903226,-1.4,-4.2,-0.2400000000000001,True
3.36,0.92,0.03999999999999998,-4016.2000000000007,532.5337412587442,1.2400000000000002,0.16,327.39999999999964,0.5428571428571409,2163.3199999999997,1428.895238095237,-13.439999999999998,1.36,5.2,0.03809523809523807,False
8.64,-0.72,-0.26857142857142857,3568.4750000000004,84.31284992785004,-0.11428571428571477,-0.44,-1934.1142857142859,-2.5,-2253.3085714285717,381.7499999999991,30.302857142857135,-1.0,-0.96,-0.025000000000000022,True
-18.8,-2.2,0.08000000000000002,-437.4380952380943,1325.2462851434275,-0.3199999999999994,0.04,-125.03999999999905,-1.8857142857142857,1482.3199999999997,-2491.523809523811,-5.359999999999999,-0.04,5.4,-0.0761904761904762,True
-1.0,0.92,0.0,-6240.3523809523795,29.448842612413955,0.040000000000000036,0.04,-78.68000000000029,-3.695238095238096,-309.7600000000002,-2470.7999999999997,17.599999999999994,1.16,0.12,-0.08571428571428569,True
17.68,1.0,0.31999999999999995,-1687.1999999999998,-3036.361083152954,-0.16000000000000014,0.6,1152.9599999999991,-2.8249999999999993,4803.359999999999,-3749.4249999999984,12.52000000000001,2.24,9.56,-0.32499999999999996,False
-3.44,-1.32,0.08000000000000002,-10368.333333333336,834.5522089638789,-1.3199999999999994,-0.24,-3022.6400000000003,8.881784197001252e-16,-3244.680000000002,-977.9111111111115,-39.64,-0.24,-9.24,0.1333333333333333,False
-7.0,-2.56,0.0,-844.8333333333348,692.4983790283791,-0.6000000000000005,-0.08,-893.1599999999999,-0.4833333333333334,-1940.800000000001,2493.266666666667,-10.040000000000006,0.72,-3.4,-0.016666666666666774,False
0.04,-1.72,0.36,-8592.333333333332,-182.70781032692867,-0.39999999999999947,0.32,144.1200000000008,-1.9142857142857137,-3143.24,-2245.619047619046,-0.8800000000000097,0.96,0.28,-0.15238095238095245,False
10.48,1.84,0.12,-611.7809523809528,153.51642788428398,0.4400000000000004,0.4,656.3199999999997,1.9714285714285724,2016.7199999999993,-387.0952380952358,-41.0,0.56,2.08,-0.10476190476190472,False
-10.12,-3.56,0.15999999999999998,-4615.966666666664,551.0053282828258,0.5599999999999996,0.12,-353.0799999999999,-3.666666666666667,-669.8400000000001,-2200.75,-30.040000000000006,-0.4,-5.08,-0.24999999999999994,False
5.0,-1.68,-0.04129032258064516,1032.5500000000006,1073.5629591023007,0.8748387096774186,-0.12,314.97161290322583,-2.250000000000001,2007.0748387096774,-1840.6499999999996,16.042580645161287,0.24,2.16,0.08333333333333343,True
23.28,2.68,0.04000000000000001,5812.149999999999,1010.9164999352492,-0.4800000000000004,0.16,-42.07999999999993,0.36666666666666714,440.3200000000015,3197.5166666666664,-19.72,0.28,-4.6,-0.04999999999999999,True
-4.24,-2.12,-0.6187234042553191,-8235.022222222224,1004.5440823374165,-1.5191489361702137,-0.84,-3306.231489361702,4.0888888888888895,-7061.891063829789,5670.199999999998,-29.074893617021274,-2.2,-1.96,0.0444444444444444,False
-6.92,-3.08,-0.04000000000000001,-4111.000000000001,-708.0765245865232,-2.4000000000000004,-0.2,-1334.6000000000004,-2.2,-5518.359999999999,-2423.64,13.599999999999994,-0.48,2.56,0.07999999999999996,False
1.48,1.84,0.0,-4509.199999999998,600.5020140060697,3.4400000000000004,0.56,862.3599999999988,-2.1142857142857157,1515.7999999999993,-1224.0666666666675,-12.760000000000005,1.6,4.2,-0.06666666666666671,False
5.4,2.32,-0.03999999999999998,546.6999999999989,387.52115625115493,0.5599999999999996,-0.64,-454.7600000000002,-3.95,-5081.439999999999,1214.1499999999996,-8.719999999999999,-1.12,-7.64,-0.21666666666666662,False
3.04,1.2,-0.03999999999999998,-31.049999999999272,-1140.6601220538723,-1.4800000000000004,-0.2,-1335.5200000000004,0.9500000000000002,-5319.319999999998,163.83333333333485,-4.0800000000000125,-0.52,-6.8,-0.16666666666666674,True
-15.36,-4.4,-0.2571428571428571,6874.266666666668,2646.123227513227,-1.6285714285714281,-1.64,-2532.2857142857147,5.377777777777777,-10002.628571428571,5091.511111111111,-38.28571428571429,-3.48,-13.76,0.1777777777777778,True
4.76,1.8,0.14285714285714285,-6042.647619047617,-610.9057912457897,1.5714285714285712,0.12,2542.2285714285717,-0.8190476190476197,5166.799999999999,-4040.952380952381,11.48571428571428,1.72,0.64,0.09523809523809523,True
-2.0,-1.88,0.06285714285714289,-3449.0249999999996,-660.7444033050265,-0.2914285714285709,0.48,-1058.5771428571425,2.5750000000000006,-4380.668571428572,539.5999999999999,32.74285714285714,0.0,3.4,0.07500000000000001,True
-11.52,-4.56,-0.24,1187.3555555555554,2139.4721885757685,-1.04,-1.2,-1183.8000000000002,0.8888888888888888,-4736.52,3584.466666666668,-5.560000000000002,-2.28,-11.88,-0.3777777777777778,False
-4.24,-0.28,0.040000000000000036,-336.10000000000036,-3074.320216727714,-0.7999999999999998,-0.08,478.47999999999956,-0.27499999999999947,4130.480000000001,1112.3000000000002,17.799999999999997,-0.72,-5.2,-0.32499999999999996,False
-8.44,-1.28,-0.01112347052280313,903.3833333333332,417.69193457686106,0.010011123470522243,-0.36,-1131.5895439377073,-1.833333333333334,-6326.440489432702,-128.1333333333332,-1.32369299221358,0.56,-8.2,-0.08333333333333331,False
5.52,1.36,-0.06715806715806716,3624.2,463.268645983645,-0.7657657657657655,0.24,457.4422604422616,-0.8666666666666663,-1362.7067977068,320.4333333333334,-3.49549549549549,1.88,1.36,0.050000000000000044,True
5.4,0.32,-0.03225806451612903,-602.1333333333332,852.5177443456,2.612903225806452,0.28,-685.9032258064517,1.619047619047619,68.0,2654.6285714285714,-7.193548387096783,-0.88,0.4,0.2190476190476191,True
0.48,0.48,-0.15824915824915822,4312.616666666667,-552.2227834665364,0.6161616161616168,0.28,-573.831649831649,2.9000000000000004,-4419.69696969697,1332.7833333333328,29.0,0.44,-2.32,0.14999999999999997,False
-4.72,-4.0,-0.273015873015873,7439.033333333332,-1328.6783644133639,-0.8264550264550259,-1.32,-601.2740740740755,3.3666666666666663,-4045.5185185185182,3496.816666666667,6.095238095238102,-1.84,-8.52,0.29999999999999993,False
-7.56,-0.04,-0.08000000000000002,-2595.499999999998,-24.175111231360006,0.1200000000000001,-0.76,-618.4400000000005,-1.8999999999999995,-3224.2000000000007,-4648.0666666666675,-27.120000000000005,-1.04,3.0,0.08333333333333326,False
